annual_revenue,Month_on_Book,Branch_Trans_3_Mos,ATM_Trans_3_Mos,signon_trans_3_Mos,CC_Visits_3_Mos,VRU_visits_3_Mos,BP_trans_3_Mos,RDC_trans_3_Mos,Checking_flag,Savings_flag,Loans_LOC_flag,CreditCard_flag,CDs_flag,HELoans_HELOC_flag,MMDA_flag,Customer_Value,Gender_P1,Household_Age,Auto_Refinance,Credit_Card,Home_Equity_ITA,Click,Open,DV,Dwelling_Type_Business,Dwelling_Type_Condo,Dwelling_Type_MobileHome,Dwelling_Type_MultiFamilyUnit,Dwelling_Type_SingleFamily,Dwelling_Type_Unknown
1880,494,4,0,34,0,0,27,0,1,0,0,1,0,0,1,103590.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
1973,171,0,0,20,0,0,0,0,1,1,1,0,0,0,0,82108.0,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0
2520,343,0,4,83,0,0,0,2,1,0,0,1,0,0,1,83440.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
6400,170,0,0,0,0,0,0,0,1,0,0,0,1,0,0,300000.0,1,6.0,0,1,0,0,0,0,0,0,0,0,1,0
123,170,0,13,37,0,0,0,0,1,0,0,0,0,0,0,8727.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
2014,170,1,64,90,0,0,0,0,1,0,1,1,0,0,1,34890.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
1237,170,3,9,73,0,0,6,0,1,0,1,1,0,0,0,6138.0,1,5.0,0,1,0,0,1,1,0,0,0,0,1,0
856,170,5,87,166,0,0,0,0,1,0,0,1,0,0,0,5195.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
156,495,3,2,0,0,0,0,0,1,0,0,1,0,0,0,5488.0,1,6.0,0,0,0,0,1,0,0,0,0,0,0,1
103,169,7,20,7,0,0,0,0,0,1,0,0,0,0,0,4221.0,0,7.0,0,0,0,0,0,1,0,0,0,0,1,0
377,169,0,23,155,0,1,5,4,1,0,0,0,0,0,1,4192.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
1133,169,6,38,1,3,6,0,0,1,0,0,0,0,0,1,401.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
150,168,0,0,24,0,0,38,0,1,0,0,0,0,0,1,2214.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
699,168,0,0,5,0,0,0,0,0,0,0,1,0,0,0,3435.0,0,7.0,0,0,0,0,1,1,0,0,0,0,1,0
1014,168,1,59,231,0,0,0,0,1,0,0,0,0,0,1,1002.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
292,168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12143.0,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0
300,168,0,8,0,0,11,0,0,1,0,0,0,0,1,0,10012.0,0,6.0,0,0,1,0,1,0,0,0,0,0,1,0
182,168,14,52,15,0,0,0,0,1,0,0,1,0,0,0,2866.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
3,177,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
912,167,0,1,68,0,0,3,1,1,0,0,1,0,0,1,33990.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
357,167,0,3,65,1,1,0,0,1,0,0,0,0,0,0,13180.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
3194,167,8,8,191,0,0,36,0,1,0,1,0,1,1,1,169249.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
516,217,0,8,43,0,0,0,0,1,1,1,1,0,0,0,5195.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
6400,166,7,11,0,0,0,0,0,1,0,0,1,1,0,1,300000.0,0,7.0,0,1,0,0,0,0,0,0,0,0,1,0
29,166,0,10,39,0,0,0,5,1,0,0,0,0,0,0,1303.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
308,166,6,4,76,0,1,0,0,1,0,0,1,0,0,1,3470.0,1,2.0,0,0,0,0,0,1,0,0,0,0,1,0
41,188,0,19,0,0,0,0,0,1,0,0,1,0,0,0,724.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
2776,224,0,4,19,0,0,8,0,1,0,0,0,1,0,0,253302.0,0,7.0,0,0,0,0,0,1,0,0,0,0,1,0
366,165,0,0,12,0,0,0,2,1,0,0,0,0,0,0,13339.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
584,165,0,0,22,0,0,0,1,1,1,0,0,0,0,0,40523.0,1,5.0,0,1,0,0,1,1,0,0,0,0,1,0
835,165,15,7,0,0,1,0,0,1,0,0,0,1,0,1,42861.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
16,165,1,2,25,0,0,0,0,1,0,1,0,0,0,0,1002.0,1,6.0,0,0,0,0,1,1,1,0,0,0,0,0
1259,164,7,0,5,3,0,0,0,1,1,0,0,1,0,1,109694.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
136,164,0,27,21,0,0,0,0,1,0,0,0,0,0,0,1852.0,1,3.0,0,1,0,0,0,1,0,0,0,0,1,0
364,188,14,21,0,1,2,0,0,1,0,0,1,0,0,0,4475.0,1,4.0,0,0,0,1,1,0,0,0,0,0,1,0
0,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2.0,0,1,0,0,1,1,0,0,0,0,1,0
138,322,0,10,0,0,0,0,0,1,0,0,0,0,0,0,5588.0,0,5.0,0,1,0,0,1,1,0,0,0,0,1,0
287,164,2,0,6,0,0,0,0,1,1,0,0,0,0,0,13635.0,1,2.0,0,0,0,0,0,1,0,0,0,1,0,0
836,424,0,16,163,0,1,0,0,1,1,0,1,0,0,0,18284.0,0,5.0,0,0,0,1,1,1,0,0,0,0,1,0
32,164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1401.0,1,5.0,0,1,0,0,1,1,0,0,0,0,1,0
756,164,12,3,439,0,0,64,7,1,0,0,0,0,0,1,19036.0,0,4.0,0,1,0,0,1,1,0,0,0,0,1,0
83,163,0,0,38,0,0,0,0,1,1,0,0,0,0,0,4863.0,0,3.0,0,1,0,0,1,1,0,0,0,0,1,0
499,163,0,2,29,0,0,1,0,1,0,0,1,0,0,1,9398.0,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0
562,163,0,87,42,0,0,6,0,1,0,1,0,0,0,0,1085.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
78,163,0,0,22,0,0,15,0,0,0,1,0,0,0,0,6363.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
386,162,1,0,17,1,0,0,0,0,0,0,1,0,0,1,2376.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
45,162,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3.0,0,6.0,0,1,0,0,1,1,0,0,0,0,1,0
957,162,21,15,558,0,0,56,6,1,0,1,0,0,0,1,23427.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
475,297,0,1,0,0,0,0,0,1,1,0,1,0,0,0,16409.0,1,7.0,0,1,0,0,0,1,0,0,0,0,1,0
333,194,8,2,42,1,1,0,0,1,0,1,1,0,0,0,2580.0,0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
238,162,6,88,52,0,1,24,2,1,0,1,1,0,0,0,9098.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
2405,162,29,107,3,0,1,0,0,1,0,1,1,0,1,0,112581.0,0,5.0,0,1,0,0,0,1,0,0,1,0,0,0
78,226,2,0,70,0,1,3,4,1,1,0,0,0,0,0,2665.0,1,6.0,0,1,0,0,0,1,0,0,0,0,1,0
507,347,2,1,23,0,0,0,0,1,0,0,0,0,0,0,12359.0,1,6.0,0,0,1,0,0,1,0,0,0,0,1,0
344,219,9,13,41,1,1,7,0,1,0,1,0,0,0,1,4824.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
116,160,0,16,23,0,0,0,0,1,0,1,0,0,0,0,1335.0,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0
0,160,0,3,99,0,0,31,10,1,0,0,1,0,1,1,135378.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
537,309,0,9,30,0,0,34,3,1,0,0,1,0,0,1,15133.0,0,5.0,0,1,0,0,1,1,0,0,0,0,1,0
686,317,0,0,37,0,0,0,0,1,0,0,1,0,1,0,12778.0,1,6.0,0,0,0,0,1,1,0,0,0,0,1,0
7,159,0,19,0,0,5,0,0,1,0,0,0,0,0,0,273.0,1,3.0,0,0,0,0,0,1,0,0,1,0,0,0
174,323,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33898.0,1,7.0,0,1,0,0,0,1,0,0,0,0,1,0
116,159,2,0,192,0,0,0,1,1,1,1,0,0,0,0,2759.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
1090,363,8,0,43,2,1,0,0,1,0,0,1,0,0,0,8253.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
31,293,2,1,57,0,0,1,0,1,0,0,0,0,0,0,1977.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
168,158,4,25,11,0,0,1,0,1,1,0,0,0,0,0,6908.0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0
1022,242,8,62,138,0,2,0,0,1,1,1,0,0,0,0,15783.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
229,158,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1469.0,1,3.0,0,1,0,0,1,1,0,1,0,0,0,0
1273,158,5,1,10,0,0,0,0,1,0,1,1,0,0,1,48340.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
38,157,6,33,17,0,0,0,0,1,0,0,0,0,0,0,1145.0,0,2.0,0,1,0,0,0,1,0,0,0,0,1,0
1666,157,0,3,16,0,0,0,0,1,0,1,0,0,0,0,61257.0,0,6.0,0,1,0,0,1,1,0,0,0,0,1,0
111,157,13,49,0,0,5,0,0,1,1,1,1,0,0,0,6885.0,0,6.0,0,1,0,0,0,1,0,0,0,0,1,0
435,303,11,73,0,0,18,0,0,1,0,0,0,0,0,0,1160.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
264,157,0,7,0,0,0,0,0,1,0,0,0,0,0,0,10798.0,1,5.0,0,0,0,0,0,1,0,1,0,0,0,0
16,180,0,0,98,1,1,2,0,1,0,0,0,0,0,0,259.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
2783,156,6,0,198,0,0,32,0,1,0,0,0,0,1,1,75742.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
321,156,0,25,20,1,0,7,0,1,0,1,0,0,0,0,6986.0,0,6.0,0,1,0,0,1,1,0,0,1,0,0,0
90,156,2,34,37,0,0,5,0,1,0,1,1,0,0,0,3295.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
37,156,27,51,0,2,17,0,0,1,0,0,0,0,0,0,107.0,0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
410,156,6,6,0,0,1,0,0,1,1,0,1,0,0,0,16035.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
6400,193,0,0,26,0,0,21,0,1,0,0,1,0,1,0,215015.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
721,300,0,12,43,3,0,5,0,1,0,1,0,0,0,0,12995.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
87,156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
399,156,2,29,0,0,0,0,0,1,0,0,0,0,1,0,23969.0,0,5.0,0,1,0,0,1,1,0,0,0,0,1,0
174,156,0,0,105,0,0,0,1,1,1,0,0,0,0,0,6211.0,0,6.0,0,1,0,0,0,1,0,0,0,0,1,0
1978,418,2,5,7,0,0,0,0,1,0,0,0,0,0,1,66780.0,0,6.0,0,0,0,0,0,1,0,1,0,0,0,0
2337,255,0,0,0,0,0,0,0,1,0,1,1,0,1,0,79756.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0
6400,155,1,29,59,0,1,0,0,1,0,1,1,0,1,0,300000.0,0,6.0,0,0,0,0,1,1,0,0,0,0,1,0
340,155,2,0,7,0,0,0,0,1,1,0,0,1,0,1,18512.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
103,190,0,0,28,0,1,0,0,1,0,0,0,0,0,0,1693.0,0,2.0,0,1,0,0,0,1,0,1,0,0,0,0
93,154,0,0,7,0,0,0,0,0,0,0,0,1,0,0,10161.0,1,5.0,0,1,0,0,0,1,0,0,0,0,1,0
612,414,0,0,10,0,0,0,0,1,1,0,0,0,0,0,23457.0,1,5.0,0,1,0,0,0,1,0,0,0,0,1,0
15,154,29,14,187,0,0,0,0,1,0,0,0,0,0,0,300.0,1,4.0,0,0,0,1,1,1,0,0,0,0,1,0
345,162,2,15,38,1,2,0,0,1,0,0,0,0,0,0,3170.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
90,154,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3625.0,0,3.0,0,1,0,0,1,1,0,0,0,0,1,0
55,154,12,15,110,0,0,0,0,1,0,0,0,0,0,0,922.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
2270,428,6,8,28,0,0,32,0,1,0,0,1,0,0,1,17348.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
143,577,5,28,39,0,1,0,0,1,0,0,0,0,0,0,5270.0,1,6.0,0,0,0,0,1,1,0,0,0,1,0,0
1005,153,0,40,17,1,7,0,0,1,0,0,0,0,0,0,3572.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
4392,153,0,0,19,0,0,0,1,1,0,0,1,0,0,0,155515.0,0,3.0,0,1,0,0,0,1,0,1,0,0,0,0
618,153,1,0,0,0,0,0,0,1,0,0,0,0,0,1,23524.0,1,7.0,0,1,0,0,1,0,0,0,0,0,1,0
27,153,9,0,18,2,2,0,0,1,0,0,1,0,0,0,663.0,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0
185,153,0,8,16,0,1,56,0,1,1,0,1,0,0,0,1630.0,1,5.0,0,1,0,0,0,1,0,0,0,0,1,0
936,153,2,1,29,0,0,0,0,1,0,1,1,0,0,0,4664.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
70,153,16,15,100,0,0,0,0,1,0,0,0,0,0,1,2064.0,1,3.0,0,0,0,0,1,1,0,0,0,0,1,0
343,153,5,0,0,1,0,0,0,1,0,1,0,0,0,0,11640.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
264,153,0,9,58,0,0,13,0,1,0,0,1,0,0,0,1236.0,1,3.0,0,0,0,0,1,1,0,0,0,0,1,0
691,153,5,13,0,0,0,0,0,1,0,1,1,0,0,1,4812.0,0,5.0,0,0,0,0,1,0,0,0,0,0,1,0
1209,177,3,16,40,0,0,19,1,1,1,0,0,0,0,0,68564.0,0,5.0,0,0,0,0,1,1,0,0,0,0,1,0
1114,152,1,5,10,1,1,0,0,1,1,0,1,0,0,1,44886.0,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0
8,152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
383,152,0,4,230,0,0,0,2,1,1,0,0,0,0,1,16564.0,0,2.0,0,1,0,0,1,1,0,0,0,0,1,0
186,152,1,0,3,0,0,0,0,1,0,0,0,0,0,0,9325.0,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0
1707,152,3,2,1,0,4,0,0,1,0,1,1,0,1,1,96964.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
229,152,0,0,105,0,0,0,0,1,0,0,1,0,0,0,4954.0,0,6.0,0,1,0,0,0,1,0,1,0,0,0,0
2197,174,0,6,79,1,1,20,0,1,0,0,1,0,1,0,221793.0,1,3.0,0,0,0,1,1,1,0,0,1,0,0,0
172,152,1,0,52,0,0,0,0,1,0,0,0,0,0,0,7824.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
54,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0
31,152,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1491.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
216,152,2,7,54,0,1,0,2,1,1,0,0,0,0,0,7974.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
76,151,7,0,13,1,1,0,0,1,0,0,1,0,1,0,2739.0,0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
388,151,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3870.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
958,151,1,0,61,1,0,1,0,1,0,0,0,0,0,1,42967.0,0,7.0,0,0,0,0,1,1,0,0,0,0,1,0
532,151,0,64,0,0,0,0,0,1,0,0,0,0,0,1,19368.0,1,6.0,0,1,0,0,0,0,0,0,0,1,0,0
386,267,0,0,52,0,0,0,0,0,0,0,1,0,0,0,2565.0,1,2.0,0,0,0,0,0,1,0,0,0,0,1,0
898,151,0,18,0,2,4,0,0,1,0,1,0,0,0,0,35296.0,0,5.0,0,0,0,0,1,1,0,0,0,1,0,0
578,151,0,12,241,0,0,32,6,1,0,0,0,0,0,0,22641.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
5402,151,0,13,38,1,1,19,0,1,1,0,0,0,0,0,204521.0,0,6.0,0,0,0,0,1,1,0,0,0,0,1,0
1136,494,0,3,0,0,0,0,0,1,1,0,0,0,0,0,48625.0,1,5.0,0,0,0,0,1,0,0,0,0,0,1,0
56,151,2,11,14,0,0,0,0,1,0,0,0,0,0,0,2190.0,1,7.0,0,1,0,0,0,1,0,0,0,0,1,0
154,151,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1616.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
3617,151,2,38,20,0,0,30,0,1,0,0,1,0,1,0,134670.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
1163,151,0,10,0,0,0,0,0,1,0,0,0,0,0,0,58734.0,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0
172,151,0,23,39,0,0,0,0,1,0,0,0,0,0,1,7253.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
3863,151,11,0,7,2,0,0,0,1,0,0,1,0,0,1,183975.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
142,151,3,20,0,0,0,0,0,1,0,1,0,0,0,0,3236.0,0,3.0,0,1,0,0,1,0,0,0,0,0,1,0
217,151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1110.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
475,151,3,0,0,1,10,0,0,1,0,0,1,0,0,0,2346.0,1,5.0,0,1,0,0,1,1,0,0,0,1,0,0
528,151,4,0,11,0,0,0,0,1,0,1,0,0,0,0,7459.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
2173,151,29,45,466,0,1,0,0,1,0,0,1,0,0,0,23106.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
130,150,0,0,51,0,0,0,0,1,1,0,1,0,0,0,2688.0,0,2.0,0,1,0,0,1,1,0,1,0,0,0,0
490,150,2,4,223,0,0,0,0,1,1,0,0,0,0,0,19411.0,0,2.0,0,0,0,0,0,1,0,0,0,0,1,0
42,150,0,8,41,1,2,14,2,1,0,0,0,0,0,0,505.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
0,150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0
548,150,0,11,7,0,0,32,0,1,0,0,1,0,0,0,7654.0,1,2.0,0,0,0,0,0,1,0,0,0,0,1,0
7,150,2,72,119,0,1,0,0,1,0,0,0,0,0,0,388.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
82,150,4,3,19,0,0,0,0,1,0,0,0,0,0,0,2916.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
1157,481,0,3,10,0,0,0,0,1,0,0,1,0,0,1,48706.0,0,6.0,0,0,0,0,0,1,0,0,0,0,1,0
213,150,0,2,110,0,0,0,0,1,0,0,0,0,0,0,4936.0,1,4.0,0,1,0,0,0,1,0,0,0,0,1,0
199,150,7,0,22,0,1,23,0,1,0,1,1,0,0,0,7309.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
1147,150,0,28,12,0,0,0,0,1,1,0,0,0,0,0,41764.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
337,458,27,42,128,1,0,28,0,1,1,0,0,0,1,0,8779.0,0,7.0,0,0,0,0,1,1,0,0,0,0,1,0
487,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10517.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
194,150,0,12,9,0,0,0,0,1,0,0,0,0,0,0,6510.0,0,3.0,0,0,0,0,1,1,0,0,0,0,1,0
6054,291,4,0,6,0,0,0,0,1,1,0,1,0,1,1,267152.0,0,5.0,0,0,0,0,1,1,1,0,0,0,0,0
933,150,2,0,43,0,0,0,0,1,0,0,0,0,0,1,26006.0,0,5.0,0,1,0,0,1,1,0,0,0,0,1,0
284,150,1,0,7,0,0,0,0,1,0,0,0,0,0,0,9498.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
7,149,0,0,2,0,0,0,0,0,0,0,1,0,0,0,32.0,0,2.0,0,1,0,0,0,1,0,0,0,0,1,0
5874,149,0,8,24,0,0,0,0,1,0,0,0,0,1,0,186695.0,0,3.0,0,0,0,0,0,1,0,0,0,0,1,0
997,149,0,3,55,0,0,0,3,1,0,0,0,0,0,0,39024.0,0,2.0,0,1,0,0,1,1,0,0,0,0,1,0
201,149,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5074.0,0,4.0,0,0,0,0,0,1,0,0,0,0,1,0
179,149,2,25,14,1,1,0,0,1,0,1,0,0,0,0,5924.0,1,5.0,0,0,0,0,1,1,0,0,0,0,1,0
425,494,2,14,241,0,0,30,0,1,1,0,0,0,0,0,15048.0,1,6.0,0,0,0,0,0,1,0,0,0,0,1,0
292,183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6237.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0
309,148,0,0,19,0,0,23,0,1,0,0,0,0,0,0,10256.0,0,4.0,0,0,0,0,1,1,0,0,0,0,1,0
70,382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,541.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
134,148,1,0,45,0,0,0,0,1,0,0,1,0,0,0,2109.0,0,3.0,0,1,0,0,0,1,0,0,0,0,1,0
530,147,8,0,17,0,0,0,0,1,0,0,1,1,0,1,19503.0,0,6.0,0,1,0,0,0,1,0,0,0,0,1,0
6,147,20,0,325,4,4,0,0,1,0,0,0,0,0,0,183.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
0,147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0
1324,147,0,0,0,0,0,0,0,1,0,0,1,0,0,0,49081.0,1,7.0,0,1,0,0,0,1,0,0,0,0,1,0
230,417,2,0,278,0,0,6,0,1,0,1,0,0,0,1,7506.0,1,5.0,0,1,0,0,0,1,0,0,0,0,1,0
2955,418,11,0,92,5,0,0,0,1,0,1,1,0,0,1,101294.0,0,7.0,0,0,0,0,0,1,0,0,0,0,1,0
96,147,0,65,266,0,0,0,0,1,0,1,0,0,0,1,4605.0,1,2.0,0,1,0,1,1,1,0,0,0,0,1,0
12,146,10,46,72,0,0,0,0,1,0,0,0,0,0,0,243.0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0
232,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11202.0,0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
152,146,5,30,110,0,0,25,0,1,0,0,0,0,0,0,1595.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
4392,146,6,0,7,0,0,0,0,1,0,1,1,1,0,1,212407.0,0,6.0,0,1,0,1,1,1,0,0,0,0,1,0
957,146,2,1,8,0,0,0,0,1,0,1,0,0,0,0,37779.0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0
581,145,1,11,55,0,0,0,0,1,0,0,1,0,0,0,3880.0,0,3.0,0,1,0,0,1,1,0,0,0,0,1,0
956,235,1,7,40,0,0,15,0,1,0,0,0,0,0,0,27513.0,1,5.0,0,0,0,1,1,1,0,0,0,0,1,0
471,381,0,5,176,0,0,0,0,1,0,0,0,0,1,1,19089.0,1,6.0,0,1,0,0,1,1,0,0,0,0,0,1
0,145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
669,144,5,39,61,0,1,0,0,1,0,0,1,0,0,0,6737.0,0,5.0,0,0,0,0,0,1,0,0,1,0,0,0
2401,491,2,0,0,0,0,0,0,1,1,0,1,0,0,0,94457.0,0,5.0,0,1,0,0,1,0,0,0,1,0,0,0
245,144,3,3,36,0,0,0,0,1,0,0,0,0,0,0,8375.0,1,4.0,0,1,0,0,0,1,0,0,0,1,0,0
280,144,0,0,57,0,0,0,0,0,0,0,0,0,0,1,13635.0,0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
66,412,0,54,0,0,0,0,0,1,0,0,0,0,0,0,2158.0,0,6.0,0,1,0,0,0,0,0,0,0,0,1,0
181,165,0,71,2,0,0,0,0,1,0,0,0,0,0,0,798.0,1,3.0,0,1,0,0,1,1,0,0,0,0,1,0
6400,144,0,10,89,0,0,55,0,1,0,1,1,0,1,1,219533.0,1,5.0,0,0,0,1,1,1,0,0,0,0,1,0
317,144,4,46,65,0,0,0,0,1,0,0,0,0,0,0,2001.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
201,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7065.0,0,5.0,0,0,0,0,0,1,0,0,0,0,1,0
147,144,3,0,70,0,0,0,0,1,0,0,0,0,0,0,5871.0,0,3.0,0,1,0,0,0,1,0,1,0,0,0,0
0,227,0,0,89,0,0,0,0,0,0,0,1,0,0,0,0.0,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0
671,144,4,1,43,1,1,0,0,1,0,0,1,0,0,1,5932.0,1,5.0,0,0,0,0,0,1,0,0,0,0,1,0
84,144,9,4,89,0,7,0,0,1,0,0,0,0,0,0,910.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
40,144,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1390.0,0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
197,143,0,3,255,1,1,0,1,1,0,0,0,0,0,1,1179.0,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0
1819,143,1,7,92,0,0,0,1,1,0,0,0,0,0,1,66646.0,0,6.0,0,1,0,0,1,1,0,0,0,0,1,0
1791,143,2,19,99,5,3,0,7,1,0,0,0,0,1,0,25388.0,1,6.0,0,0,0,0,1,1,0,0,0,0,1,0
725,148,0,32,168,0,0,0,0,1,0,0,0,0,0,0,1004.0,1,4.0,0,0,0,0,1,1,0,0,0,0,1,0
389,143,3,0,31,0,0,0,0,1,0,1,0,0,0,0,14171.0,1,5.0,0,0,0,0,0,1,1,0,0,0,0,0
1470,143,0,0,0,0,0,0,0,0,0,0,1,0,1,0,41948.0,0,3.0,0,1,0,0,0,0,0,0,0,0,1,0
162,143,1,4,22,0,0,0,0,1,0,0,0,0,0,1,1234.0,1,6.0,0,0,0,0,1,1,0,0,0,1,0,0
